Exercício: 2023
Período: 6o. bimestre
Escopo: Estados/DF
Anexo 06 - Demonstrativo do Resultado Primário e Nominal
Tabela: Cálculo Acima da Linha - Receitas Primárias
Instituição;Cod.IBGE;UF;População;Coluna;Conta;Identificador da Conta;Valor
Governo do Estado do Acre;12;AC;906876;"RECEITAS REALIZADAS (a)";"IPVA";"siconfi-cor_RREO6IPVA";118378922,13
Governo do Estado do Acre;12;AC;906876;"RECEITAS REALIZADAS (a)";"ITCD";"siconfi-cor_RREO6ITCD";12558288,18
Governo do Estado do Acre;12;AC;906876;"RECEITAS REALIZADAS (a)";"IRRF";"siconfi-cor_RREO6IRRF";628046900,55
Governo do Estado do Acre;12;AC;906876;"RECEITAS REALIZADAS (a)";"Outros Impostos, Taxas e Contribuições de Melhoria";"siconfi-cor_RREO6OutrasReceitasTributarias";110449081,09
Governo do Estado do Acre;12;AC;906876;"RECEITAS REALIZADAS (a)";"Contribuições";"siconfi-cor_RREO6ReceitasDeContribuicoes";54158,88
Governo do Estado do Acre;12;AC;906876;"RECEITAS REALIZADAS (a)";"Receita Patrimonial";"siconfi-cor_RREO6ReceitaPatrimonial";161550320,66
Governo do Estado do Acre;12;AC;906876;"RECEITAS REALIZADAS (a)";"Aplicações Financeiras (II)";"siconfi-cor_RREO6AplicacoesFinanceiras";157743153,04
Governo do Estado do Acre;12;AC;906876;"RECEITAS REALIZADAS (a)";"Outras Receitas Patrimoniais";"siconfi-cor_OutrasReceitasPatrimoniais";3807167,62
Governo do Estado do Acre;12;AC;906876;"RECEITAS REALIZADAS (a)";"Transferências Correntes";"siconfi-cor_RREO6TransferenciasCorrentes";6379034657,35
Governo do Estado do Acre;12;AC;906876;"RECEITAS REALIZADAS (a)";"Cota-Parte do FPE";"siconfi-cor_RREO6CotaParteDoFPE";4586826270,92
Governo do Estado do Acre;12;AC;906876;"RECEITAS REALIZADAS (a)";"Transferências da LC nº 61/1989";"siconfi-cor_TransferenciasDaLCn611989";715759,4
Governo do Estado do Acre;12;AC;906876;"RECEITAS REALIZADAS (a)";"Transferências do FUNDEB";"siconfi-cor_TransferenciasDoFUNDEB";1070911271,66
Governo do Estado do Acre;12;AC;906876;"RECEITAS REALIZADAS (a)";"Outras Transferências Correntes";"siconfi-cor_RREO6OutrasTransferenciasCorrentes";720581355,37
Governo do Estado do Acre;12;AC;906876;"RECEITAS REALIZADAS (a)";"Demais Receitas Correntes";"siconfi-cor_RREO6DemaisReceitasCorrentes";252388446,09
Governo do Estado do Acre;12;AC;906876;"RECEITAS REALIZADAS (a)";"Receitas Correntes Restantes";"siconfi-cor_RREO6DiversasReceitasCorrentes";252388446,09
Governo do Estado do Acre;12;AC;906876;"RECEITAS REALIZADAS (a)";"RECEITAS PRIMÁRIAS CORRENTES (EXCETO FONTES RPPS) (IV) = (I - (II + III))";"siconfi-cor_ReceitasPrimariasCorrentesExcetoFontesRPPS";9130030191,28
Governo do Estado do Acre;12;AC;906876;"RECEITAS REALIZADAS (a)";"RECEITAS PRIMÁRIAS CORRENTES (COM FONTES RPPS) (V)";"siconfi-cor_ReceitasPrimariasCorrentesComFontesRPPS";728638821,26
Governo do Estado do Acre;12;AC;906876;"RECEITAS REALIZADAS (a)";"RECEITAS NÃO PRIMÁRIAS CORRENTES (COM FONTES RPPS) (VI)";"siconfi-cor_ReceitasNaoPrimariasCorrentesComFontesRPPS";14724990,73
Governo do Estado do Acre;12;AC;906876;"RECEITAS REALIZADAS (a)";"RECEITAS DE CAPITAL (EXCETO FONTES RPPS) (VII)";"siconfi-cor_ReceitasDeCapitalExcetoFontesRPPS";120934152,00
Governo do Estado do Acre;12;AC;906876;"RECEITAS REALIZADAS (a)";"Operações de Crédito (VIII)";"siconfi-cor_RREO6OperacoesDeCredito";17500000,00
Governo do Estado do Acre;12;AC;906876;"RECEITAS REALIZADAS (a)";"Amortização de Empréstimos (IX)";"siconfi-cor_RREO6AmortizacaoDeEmprestimos";258015,15
Governo do Estado do Acre;12;AC;906876;"RECEITAS REALIZADAS (a)";"Alienação de Bens";"siconfi-cor_RREO6AlienacaoDeBens";584540,9
Governo do Estado do Acre;12;AC;906876;"RECEITAS REALIZADAS (a)";"Outras Alienações de Bens";"siconfi-cor_OutrasAlienacoesDeBens";584540,9
Governo do Estado do Acre;12;AC;906876;"RECEITAS REALIZADAS (a)";"Transferências de Capital";"siconfi-cor_RREO6TransferenciasDeCapital";89243745,98
Governo do Estado do Acre;12;AC;906876;"RECEITAS REALIZADAS (a)";"Convênios";"siconfi-cor_RREO6ConveniosCapital";41104945,69
Governo do Estado do Acre;12;AC;906876;"RECEITAS REALIZADAS (a)";"Outras Transferências de Capital";"siconfi-cor_RREO6OutrasTransferenciasDeCapital";48138800,29
Governo do Estado do Acre;12;AC;906876;"RECEITAS REALIZADAS (a)";"Outras Receitas de Capital";"siconfi-cor_RREO6OutrasReceitasDeCapital";13347849,97
Governo do Estado do Acre;12;AC;906876;"RECEITAS REALIZADAS (a)";"Outras Receitas de Capital Primárias";"siconfi-cor_OutrasReceitasDeCapitalPrimarias";13347849,97
Governo do Estado do Acre;12;AC;906876;"RECEITAS REALIZADAS (a)";"RECEITAS PRIMÁRIAS DE CAPITAL (EXCETO FONTES RPPS) (XIII) = (VII - (VIII + IX + X + XI + XII))";"siconfi-cor_ReceitasPrimariasDeCapitalExcetoFontesRPPS";103176136,85
Governo do Estado do Acre;12;AC;906876;"RECEITAS REALIZADAS (a)";"RECEITA PRIMÁRIA TOTAL (XVI) = (IV + V + XIII + XIV)";"siconfi-cor_RREO6TotalReceitaPrimaria";9961845149,39
Governo do Estado do Acre;12;AC;906876;"RECEITAS REALIZADAS (a)";"RECEITA PRIMÁRIA TOTAL (EXCETO FONTES RPPS) (XVII) = (IV + XIII)";"siconfi-cor_ReceitaPrimariaTotalExcetoFontesRPPS";9233206328,13
Governo do Estado do Piauí;22;PI;3289290;"PREVISÃO ATUALIZADA";"RECEITAS CORRENTES (EXCETO FONTES RPPS) (I)";"siconfi-cor_ReceitasCorrentesExcetoFontesRPPS";12484323502,00
Governo do Estado do Piauí;22;PI;3289290;"PREVISÃO ATUALIZADA";"Impostos, Taxas e Contribuições de Melhoria";"siconfi-cor_RREO6ReceitasTributarias";4090588602,00
Governo do Estado do Piauí;22;PI;3289290;"PREVISÃO ATUALIZADA";"ICMS";"siconfi-cor_RREO6ICMS";2664392975,00
Governo do Estado do Piauí;22;PI;3289290;"PREVISÃO ATUALIZADA";"IPVA";"siconfi-cor_RREO6IPVA";211316940,00
Governo do Estado do Piauí;22;PI;3289290;"PREVISÃO ATUALIZADA";"ITCD";"siconfi-cor_RREO6ITCD";41678496,00
Governo do Estado do Piauí;22;PI;3289290;"PREVISÃO ATUALIZADA";"IRRF";"siconfi-cor_RREO6IRRF";686987601,00
Governo do Estado do Piauí;22;PI;3289290;"PREVISÃO ATUALIZADA";"Outros Impostos, Taxas e Contribuições de Melhoria";"siconfi-cor_RREO6OutrasReceitasTributarias";486212590,00
Governo do Estado do Piauí;22;PI;3289290;"PREVISÃO ATUALIZADA";"Contribuições";"siconfi-cor_RREO6ReceitasDeContribuicoes";416721741,00
Governo do Estado do Piauí;22;PI;3289290;"PREVISÃO ATUALIZADA";"Receita Patrimonial";"siconfi-cor_RREO6ReceitaPatrimonial";146079605,00
Governo do Estado do Piauí;22;PI;3289290;"PREVISÃO ATUALIZADA";"Aplicações Financeiras (II)";"siconfi-cor_RREO6AplicacoesFinanceiras";129120014,00
Governo do Estado do Piauí;22;PI;3289290;"PREVISÃO ATUALIZADA";"Outras Receitas Patrimoniais";"siconfi-cor_OutrasReceitasPatrimoniais";16959591,00
Governo do Estado do Piauí;22;PI;3289290;"PREVISÃO ATUALIZADA";"Transferências Correntes";"siconfi-cor_RREO6TransferenciasCorrentes";7745718911,00
Governo do Estado do Piauí;22;PI;3289290;"PREVISÃO ATUALIZADA";"Cota-Parte do FPE";"siconfi-cor_RREO6CotaParteDoFPE";5308220663,00
Governo do Estado do Piauí;22;PI;3289290;"PREVISÃO ATUALIZADA";"Transferências da LC nº 61/1989";"siconfi-cor_TransferenciasDaLCn611989";1588574,00
Governo do Estado do Piauí;22;PI;3289290;"PREVISÃO ATUALIZADA";"Transferências do FUNDEB";"siconfi-cor_TransferenciasDoFUNDEB";1478578644,00
Governo do Estado do Piauí;22;PI;3289290;"PREVISÃO ATUALIZADA";"Outras Transferências Correntes";"siconfi-cor_RREO6OutrasTransferenciasCorrentes";957331030,00
Governo do Estado do Piauí;22;PI;3289290;"PREVISÃO ATUALIZADA";"Demais Receitas Correntes";"siconfi-cor_RREO6DemaisReceitasCorrentes";85214643,00
Governo do Estado do Piauí;22;PI;3289290;"PREVISÃO ATUALIZADA";"Outras Receitas Financeiras (III)";"siconfi-cor_OutrasReceitasFinanceiras";7653,00
Governo do Estado do Piauí;22;PI;3289290;"PREVISÃO ATUALIZADA";"Receitas Correntes Restantes";"siconfi-cor_RREO6DiversasReceitasCorrentes";85206990,00
Governo do Estado do Piauí;22;PI;3289290;"PREVISÃO ATUALIZADA";"RECEITAS PRIMÁRIAS CORRENTES (EXCETO FONTES RPPS) (IV) = (I - (II + III))";"siconfi-cor_ReceitasPrimariasCorrentesExcetoFontesRPPS";12355195835,00
Governo do Estado do Piauí;22;PI;3289290;"PREVISÃO ATUALIZADA";"RECEITAS PRIMÁRIAS CORRENTES (COM FONTES RPPS) (V)";"siconfi-cor_ReceitasPrimariasCorrentesComFontesRPPS";2553064115,00
Governo do Estado do Piauí;22;PI;3289290;"PREVISÃO ATUALIZADA";"RECEITAS NÃO PRIMÁRIAS CORRENTES (COM FONTES RPPS) (VI)";"siconfi-cor_ReceitasNaoPrimariasCorrentesComFontesRPPS";2252402,00
Governo do Estado do Piauí;22;PI;3289290;"PREVISÃO ATUALIZADA";"RECEITAS DE CAPITAL (EXCETO FONTES RPPS) (VII)";"siconfi-cor_ReceitasDeCapitalExcetoFontesRPPS";657281353,00
Governo do Estado do Piauí;22;PI;3289290;"PREVISÃO ATUALIZADA";"Operações de Crédito (VIII)";"siconfi-cor_RREO6OperacoesDeCredito";365223920,00
Governo do Estado do Piauí;22;PI;3289290;"PREVISÃO ATUALIZADA";"Amortização de Empréstimos (IX)";"siconfi-cor_RREO6AmortizacaoDeEmprestimos";179498,00
Governo do Estado do Piauí;22;PI;3289290;"PREVISÃO ATUALIZADA";"Alienação de Bens";"siconfi-cor_RREO6AlienacaoDeBens";54093103,00
Governo do Estado do Piauí;22;PI;3289290;"PREVISÃO ATUALIZADA";"Outras Alienações de Bens";"siconfi-cor_OutrasAlienacoesDeBens";54093103,00
Governo do Estado do Piauí;22;PI;3289290;"PREVISÃO ATUALIZADA";"Transferências de Capital";"siconfi-cor_RREO6TransferenciasDeCapital";237784832,00
Governo do Estado do Piauí;22;PI;3289290;"PREVISÃO ATUALIZADA";"Convênios";"siconfi-cor_RREO6ConveniosCapital";131473279,00
Governo do Estado do Piauí;22;PI;3289290;"PREVISÃO ATUALIZADA";"Outras Transferências de Capital";"siconfi-cor_RREO6OutrasTransferenciasDeCapital";106311553,00
Governo do Estado do Piauí;22;PI;3289290;"PREVISÃO ATUALIZADA";"RECEITAS PRIMÁRIAS DE CAPITAL (EXCETO FONTES RPPS) (XIII) = (VII - (VIII + IX + X + XI + XII))";"siconfi-cor_ReceitasPrimariasDeCapitalExcetoFontesRPPS";291877935,00
Governo do Estado do Piauí;22;PI;3289290;"PREVISÃO ATUALIZADA";"RECEITA PRIMÁRIA TOTAL (XVI) = (IV + V + XIII + XIV)";"siconfi-cor_RREO6TotalReceitaPrimaria";15200137885,00
Governo do Estado do Piauí;22;PI;3289290;"PREVISÃO ATUALIZADA";"RECEITA PRIMÁRIA TOTAL (EXCETO FONTES RPPS) (XVII) = (IV + XIII)";"siconfi-cor_ReceitaPrimariaTotalExcetoFontesRPPS";12647073770,00
Governo do Estado do Piauí;22;PI;3289290;"RECEITAS REALIZADAS (a)";"RECEITAS CORRENTES (EXCETO FONTES RPPS) (I)";"siconfi-cor_ReceitasCorrentesExcetoFontesRPPS";15377163841,85
Governo do Estado do Piauí;22;PI;3289290;"RECEITAS REALIZADAS (a)";"Impostos, Taxas e Contribuições de Melhoria";"siconfi-cor_RREO6ReceitasTributarias";5629430523,24
Governo do Estado do Piauí;22;PI;3289290;"RECEITAS REALIZADAS (a)";"ICMS";"siconfi-cor_RREO6ICMS";4057306322,65
Governo do Estado do Piauí;22;PI;3289290;"RECEITAS REALIZADAS (a)";"IPVA";"siconfi-cor_RREO6IPVA";219568907,48
Governo do Estado do Piauí;22;PI;3289290;"RECEITAS REALIZADAS (a)";"ITCD";"siconfi-cor_RREO6ITCD";28583775,83
Governo do Estado do Piauí;22;PI;3289290;"RECEITAS REALIZADAS (a)";"IRRF";"siconfi-cor_RREO6IRRF";717564231,28
Governo do Estado do Piauí;22;PI;3289290;"RECEITAS REALIZADAS (a)";"Outros Impostos, Taxas e Contribuições de Melhoria";"siconfi-cor_RREO6OutrasReceitasTributarias";606407286,00
Governo do Estado do Piauí;22;PI;3289290;"RECEITAS REALIZADAS (a)";"Contribuições";"siconfi-cor_RREO6ReceitasDeContribuicoes";345866251,63
Governo do Estado do Piauí;22;PI;3289290;"RECEITAS REALIZADAS (a)";"Receita Patrimonial";"siconfi-cor_RREO6ReceitaPatrimonial";673678358,56
Governo do Estado do Piauí;22;PI;3289290;"RECEITAS REALIZADAS (a)";"Aplicações Financeiras (II)";"siconfi-cor_RREO6AplicacoesFinanceiras";412016991,96
Governo do Estado do Piauí;22;PI;3289290;"RECEITAS REALIZADAS (a)";"Outras Receitas Patrimoniais";"siconfi-cor_OutrasReceitasPatrimoniais";261661366,6
Governo do Estado do Piauí;22;PI;3289290;"RECEITAS REALIZADAS (a)";"Transferências Correntes";"siconfi-cor_RREO6TransferenciasCorrentes";8629679343,38
Governo do Estado do Piauí;22;PI;3289290;"RECEITAS REALIZADAS (a)";"Cota-Parte do FPE";"siconfi-cor_RREO6CotaParteDoFPE";5585636690,83
Governo do Estado do Piauí;22;PI;3289290;"RECEITAS REALIZADAS (a)";"Transferências da LC nº 61/1989";"siconfi-cor_TransferenciasDaLCn611989";977542,89
Governo do Estado do Piauí;22;PI;3289290;"RECEITAS REALIZADAS (a)";"Transferências do FUNDEB";"siconfi-cor_TransferenciasDoFUNDEB";1594085229,55
Governo do Estado do Piauí;22;PI;3289290;"RECEITAS REALIZADAS (a)";"Outras Transferências Correntes";"siconfi-cor_RREO6OutrasTransferenciasCorrentes";1448979880,11
Governo do Estado do Piauí;22;PI;3289290;"RECEITAS REALIZADAS (a)";"Demais Receitas Correntes";"siconfi-cor_RREO6DemaisReceitasCorrentes";98509365,04
Governo do Estado do Piauí;22;PI;3289290;"RECEITAS REALIZADAS (a)";"Receitas Correntes Restantes";"siconfi-cor_RREO6DiversasReceitasCorrentes";98509365,04
Governo do Estado do Piauí;22;PI;3289290;"RECEITAS REALIZADAS (a)";"RECEITAS PRIMÁRIAS CORRENTES (EXCETO FONTES RPPS) (IV) = (I - (II + III))";"siconfi-cor_ReceitasPrimariasCorrentesExcetoFontesRPPS";14965146849,89
Governo do Estado do Piauí;22;PI;3289290;"RECEITAS REALIZADAS (a)";"RECEITAS PRIMÁRIAS CORRENTES (COM FONTES RPPS) (V)";"siconfi-cor_ReceitasPrimariasCorrentesComFontesRPPS";2424645613,59
Governo do Estado do Piauí;22;PI;3289290;"RECEITAS REALIZADAS (a)";"RECEITAS NÃO PRIMÁRIAS CORRENTES (COM FONTES RPPS) (VI)";"siconfi-cor_ReceitasNaoPrimariasCorrentesComFontesRPPS";17084870,45
Governo do Estado do Piauí;22;PI;3289290;"RECEITAS REALIZADAS (a)";"RECEITAS DE CAPITAL (EXCETO FONTES RPPS) (VII)";"siconfi-cor_ReceitasDeCapitalExcetoFontesRPPS";2292767482,29
Governo do Estado do Piauí;22;PI;3289290;"RECEITAS REALIZADAS (a)";"Operações de Crédito (VIII)";"siconfi-cor_RREO6OperacoesDeCredito";2047223097,91
Governo do Estado do Piauí;22;PI;3289290;"RECEITAS REALIZADAS (a)";"Amortização de Empréstimos (IX)";"siconfi-cor_RREO6AmortizacaoDeEmprestimos";1045509,97
Governo do Estado do Piauí;22;PI;3289290;"RECEITAS REALIZADAS (a)";"Alienação de Bens";"siconfi-cor_RREO6AlienacaoDeBens";900817,34
Governo do Estado do Piauí;22;PI;3289290;"RECEITAS REALIZADAS (a)";"Outras Alienações de Bens";"siconfi-cor_OutrasAlienacoesDeBens";900817,34
Governo do Estado do Piauí;22;PI;3289290;"RECEITAS REALIZADAS (a)";"Transferências de Capital";"siconfi-cor_RREO6TransferenciasDeCapital";243598057,07
Governo do Estado do Piauí;22;PI;3289290;"RECEITAS REALIZADAS (a)";"Convênios";"siconfi-cor_RREO6ConveniosCapital";201935112,13
Governo do Estado do Piauí;22;PI;3289290;"RECEITAS REALIZADAS (a)";"Outras Transferências de Capital";"siconfi-cor_RREO6OutrasTransferenciasDeCapital";41662944,94
Governo do Estado do Piauí;22;PI;3289290;"RECEITAS REALIZADAS (a)";"RECEITAS PRIMÁRIAS DE CAPITAL (EXCETO FONTES RPPS) (XIII) = (VII - (VIII + IX + X + XI + XII))";"siconfi-cor_ReceitasPrimariasDeCapitalExcetoFontesRPPS";244498874,41
Governo do Estado do Piauí;22;PI;3289290;"RECEITAS REALIZADAS (a)";"RECEITA PRIMÁRIA TOTAL (XVI) = (IV + V + XIII + XIV)";"siconfi-cor_RREO6TotalReceitaPrimaria";17634291337,89
Governo do Estado do Piauí;22;PI;3289290;"RECEITAS REALIZADAS (a)";"RECEITA PRIMÁRIA TOTAL (EXCETO FONTES RPPS) (XVII) = (IV + XIII)";"siconfi-cor_ReceitaPrimariaTotalExcetoFontesRPPS";15209645724,3
Governo do Estado do Amazonas;13;AM;4269995;"PREVISÃO ATUALIZADA";"RECEITAS CORRENTES (EXCETO FONTES RPPS) (I)";"siconfi-cor_ReceitasCorrentesExcetoFontesRPPS";27200516205,77
Governo do Estado do Amazonas;13;AM;4269995;"PREVISÃO ATUALIZADA";"Impostos, Taxas e Contribuições de Melhoria";"siconfi-cor_RREO6ReceitasTributarias";14193600517,46
Governo do Estado do Amazonas;13;AM;4269995;"PREVISÃO ATUALIZADA";"ICMS";"siconfi-cor_RREO6ICMS";12097568957,53
Governo do Estado do Amazonas;13;AM;4269995;"PREVISÃO ATUALIZADA";"IPVA";"siconfi-cor_RREO6IPVA";691936256,26
Governo do Estado do Amazonas;13;AM;4269995;"PREVISÃO ATUALIZADA";"ITCD";"siconfi-cor_RREO6ITCD";26884000,00
Governo do Estado do Amazonas;13;AM;4269995;"PREVISÃO ATUALIZADA";"IRRF";"siconfi-cor_RREO6IRRF";1241672303,67
Governo do Estado do Amazonas;13;AM;4269995;"PREVISÃO ATUALIZADA";"Outros Impostos, Taxas e Contribuições de Melhoria";"siconfi-cor_RREO6OutrasReceitasTributarias";135539000,00
Governo do Estado do Amazonas;13;AM;4269995;"PREVISÃO ATUALIZADA";"Contribuições";"siconfi-cor_RREO6ReceitasDeContribuicoes";2748018714,66
Governo do Estado do Amazonas;13;AM;4269995;"PREVISÃO ATUALIZADA";"Receita Patrimonial";"siconfi-cor_RREO6ReceitaPatrimonial";485602795,8
Governo do Estado do Amazonas;13;AM;4269995;"PREVISÃO ATUALIZADA";"Aplicações Financeiras (II)";"siconfi-cor_RREO6AplicacoesFinanceiras";444018405,91
Governo do Estado do Amazonas;13;AM;4269995;"PREVISÃO ATUALIZADA";"Outras Receitas Patrimoniais";"siconfi-cor_OutrasReceitasPatrimoniais";41584389,89
Governo do Estado do Amazonas;13;AM;4269995;"PREVISÃO ATUALIZADA";"Transferências Correntes";"siconfi-cor_RREO6TransferenciasCorrentes";8964398809,71
Governo do Estado do Amazonas;13;AM;4269995;"PREVISÃO ATUALIZADA";"Cota-Parte do FPE";"siconfi-cor_RREO6CotaParteDoFPE";4348288452,64
Governo do Estado do Amazonas;13;AM;4269995;"PREVISÃO ATUALIZADA";"Transferências da LC nº 61/1989";"siconfi-cor_TransferenciasDaLCn611989";34425000,00
Governo do Estado do Amazonas;13;AM;4269995;"PREVISÃO ATUALIZADA";"Transferências do FUNDEB";"siconfi-cor_TransferenciasDoFUNDEB";2679570059,76
Governo do Estado do Amazonas;13;AM;4269995;"PREVISÃO ATUALIZADA";"Outras Transferências Correntes";"siconfi-cor_RREO6OutrasTransferenciasCorrentes";1902115297,31
Governo do Estado do Amazonas;13;AM;4269995;"PREVISÃO ATUALIZADA";"Demais Receitas Correntes";"siconfi-cor_RREO6DemaisReceitasCorrentes";808895368,14
Governo do Estado do Amazonas;13;AM;4269995;"PREVISÃO ATUALIZADA";"Receitas Correntes Restantes";"siconfi-cor_RREO6DiversasReceitasCorrentes";808895368,14
Governo do Estado do Amazonas;13;AM;4269995;"PREVISÃO ATUALIZADA";"RECEITAS PRIMÁRIAS CORRENTES (EXCETO FONTES RPPS) (IV) = (I - (II + III))";"siconfi-cor_ReceitasPrimariasCorrentesExcetoFontesRPPS";26756497799,86
Governo do Estado do Amazonas;13;AM;4269995;"PREVISÃO ATUALIZADA";"RECEITAS PRIMÁRIAS CORRENTES (COM FONTES RPPS) (V)";"siconfi-cor_ReceitasPrimariasCorrentesComFontesRPPS";1571192000,00
Governo do Estado do Amazonas;13;AM;4269995;"PREVISÃO ATUALIZADA";"RECEITAS NÃO PRIMÁRIAS CORRENTES (COM FONTES RPPS) (VI)";"siconfi-cor_ReceitasNaoPrimariasCorrentesComFontesRPPS";97433000,00
Governo do Estado do Amazonas;13;AM;4269995;"PREVISÃO ATUALIZADA";"RECEITAS DE CAPITAL (EXCETO FONTES RPPS) (VII)";"siconfi-cor_ReceitasDeCapitalExcetoFontesRPPS";1647886724,99
Governo do Estado do Amazonas;13;AM;4269995;"PREVISÃO ATUALIZADA";"Operações de Crédito (VIII)";"siconfi-cor_RREO6OperacoesDeCredito";1417586664,37
Governo do Estado do Amazonas;13;AM;4269995;"PREVISÃO ATUALIZADA";"Amortização de Empréstimos (IX)";"siconfi-cor_RREO6AmortizacaoDeEmprestimos";89530,56
Governo do Estado do Amazonas;13;AM;4269995;"PREVISÃO ATUALIZADA";"Transferências de Capital";"siconfi-cor_RREO6TransferenciasDeCapital";230210530,06
Governo do Estado do Amazonas;13;AM;4269995;"PREVISÃO ATUALIZADA";"Convênios";"siconfi-cor_RREO6ConveniosCapital";159015000,00
Governo do Estado do Amazonas;13;AM;4269995;"PREVISÃO ATUALIZADA";"Outras Transferências de Capital";"siconfi-cor_RREO6OutrasTransferenciasDeCapital";71195530,06
Governo do Estado do Amazonas;13;AM;4269995;"PREVISÃO ATUALIZADA";"RECEITAS PRIMÁRIAS DE CAPITAL (EXCETO FONTES RPPS) (XIII) = (VII - (VIII + IX + X + XI + XII))";"siconfi-cor_ReceitasPrimariasDeCapitalExcetoFontesRPPS";230210530,06
Governo do Estado do Amazonas;13;AM;4269995;"PREVISÃO ATUALIZADA";"RECEITAS PRIMÁRIAS DE CAPITAL (COM FONTES RPPS) (XIV)";"siconfi-cor_ReceitasPrimariasDeCapitalComFontesRPPS";1750000,00
Governo do Estado do Amazonas;13;AM;4269995;"PREVISÃO ATUALIZADA";"RECEITA PRIMÁRIA TOTAL (XVI) = (IV + V + XIII + XIV)";"siconfi-cor_RREO6TotalReceitaPrimaria";28559650329,92
Governo do Estado do Amazonas;13;AM;4269995;"PREVISÃO ATUALIZADA";"RECEITA PRIMÁRIA TOTAL (EXCETO FONTES RPPS) (XVII) = (IV + XIII)";"siconfi-cor_ReceitaPrimariaTotalExcetoFontesRPPS";26986708329,92
Governo do Estado do Amazonas;13;AM;4269995;"RECEITAS REALIZADAS (a)";"RECEITAS CORRENTES (EXCETO FONTES RPPS) (I)";"siconfi-cor_ReceitasCorrentesExcetoFontesRPPS";26989638102,48
Governo do Estado do Amazonas;13;AM;4269995;"RECEITAS REALIZADAS (a)";"Impostos, Taxas e Contribuições de Melhoria";"siconfi-cor_RREO6ReceitasTributarias";14346971155,43
Governo do Estado do Amazonas;13;AM;4269995;"RECEITAS REALIZADAS (a)";"ICMS";"siconfi-cor_RREO6ICMS";12086491847,93
Governo do Estado do Amazonas;13;AM;4269995;"RECEITAS REALIZADAS (a)";"IPVA";"siconfi-cor_RREO6IPVA";702299800,7
Governo do Estado do Amazonas;13;AM;4269995;"RECEITAS REALIZADAS (a)";"ITCD";"siconfi-cor_RREO6ITCD";37004170,49
Governo do Estado do Amazonas;13;AM;4269995;"RECEITAS REALIZADAS (a)";"IRRF";"siconfi-cor_RREO6IRRF";1304749798,52
Governo do Estado do Amazonas;13;AM;4269995;"RECEITAS REALIZADAS (a)";"Outros Impostos, Taxas e Contribuições de Melhoria";"siconfi-cor_RREO6OutrasReceitasTributarias";216425537,79
Governo do Estado do Amazonas;13;AM;4269995;"RECEITAS REALIZADAS (a)";"Contribuições";"siconfi-cor_RREO6ReceitasDeContribuicoes";2621130358,22
Governo do Estado do Amazonas;13;AM;4269995;"RECEITAS REALIZADAS (a)";"Receita Patrimonial";"siconfi-cor_RREO6ReceitaPatrimonial";529107955,29
Governo do Estado do Amazonas;13;AM;4269995;"RECEITAS REALIZADAS (a)";"Aplicações Financeiras (II)";"siconfi-cor_RREO6AplicacoesFinanceiras";469014787,82
Governo do Estado do Amazonas;13;AM;4269995;"RECEITAS REALIZADAS (a)";"Outras Receitas Patrimoniais";"siconfi-cor_OutrasReceitasPatrimoniais";60093167,47
Governo do Estado do Amazonas;13;AM;4269995;"RECEITAS REALIZADAS (a)";"Transferências Correntes";"siconfi-cor_RREO6TransferenciasCorrentes";8673281886,41
Governo do Estado do Amazonas;13;AM;4269995;"RECEITAS REALIZADAS (a)";"Cota-Parte do FPE";"siconfi-cor_RREO6CotaParteDoFPE";4348288452,64
Governo do Estado do Amazonas;13;AM;4269995;"RECEITAS REALIZADAS (a)";"Transferências da LC nº 61/1989";"siconfi-cor_TransferenciasDaLCn611989";22627882,1
Governo do Estado do Amazonas;13;AM;4269995;"RECEITAS REALIZADAS (a)";"Transferências do FUNDEB";"siconfi-cor_TransferenciasDoFUNDEB";2565175075,8
Governo do Estado do Amazonas;13;AM;4269995;"RECEITAS REALIZADAS (a)";"Outras Transferências Correntes";"siconfi-cor_RREO6OutrasTransferenciasCorrentes";1737190475,87
Governo do Estado do Amazonas;13;AM;4269995;"RECEITAS REALIZADAS (a)";"Demais Receitas Correntes";"siconfi-cor_RREO6DemaisReceitasCorrentes";819146747,13
Governo do Estado do Amazonas;13;AM;4269995;"RECEITAS REALIZADAS (a)";"Receitas Correntes Restantes";"siconfi-cor_RREO6DiversasReceitasCorrentes";819146747,13
Governo do Estado do Amazonas;13;AM;4269995;"RECEITAS REALIZADAS (a)";"RECEITAS PRIMÁRIAS CORRENTES (EXCETO FONTES RPPS) (IV) = (I - (II + III))";"siconfi-cor_ReceitasPrimariasCorrentesExcetoFontesRPPS";26520623314,66
Governo do Estado do Amazonas;13;AM;4269995;"RECEITAS REALIZADAS (a)";"RECEITAS PRIMÁRIAS CORRENTES (COM FONTES RPPS) (V)";"siconfi-cor_ReceitasPrimariasCorrentesComFontesRPPS";1754965457,67
Governo do Estado do Amazonas;13;AM;4269995;"RECEITAS REALIZADAS (a)";"RECEITAS NÃO PRIMÁRIAS CORRENTES (COM FONTES RPPS) (VI)";"siconfi-cor_ReceitasNaoPrimariasCorrentesComFontesRPPS";125245742,28
Governo do Estado do Amazonas;13;AM;4269995;"RECEITAS REALIZADAS (a)";"RECEITAS DE CAPITAL (EXCETO FONTES RPPS) (VII)";"siconfi-cor_ReceitasDeCapitalExcetoFontesRPPS";1749809582,3
