Exercício: 2024
Período: 6o. bimestre
Escopo: Estados/DF
Anexo 06 - Demonstrativo do Resultado Primário e Nominal
Tabela: Cálculo Acima da Linha - Receitas Primárias
Instituição;Cod.IBGE;UF;População;Coluna;Conta;Identificador da Conta;Valor
Governo do Estado de Alagoas;27;AL;3125254;"PREVISÃO ATUALIZADA";"Receitas Correntes Restantes";"siconfi-cor_RREO6DiversasReceitasCorrentes";344576089,87
Governo do Estado de Alagoas;27;AL;3125254;"PREVISÃO ATUALIZADA";"RECEITAS PRIMÁRIAS CORRENTES (EXCETO FONTES RPPS) (IV) = (I - (II + III))";"siconfi-cor_ReceitasPrimariasCorrentesExcetoFontesRPPS";14696666680,72
Governo do Estado de Alagoas;27;AL;3125254;"PREVISÃO ATUALIZADA";"RECEITAS PRIMÁRIAS CORRENTES (COM FONTES RPPS) (V)";"siconfi-cor_ReceitasPrimariasCorrentesComFontesRPPS";1125091614,75
Governo do Estado de Alagoas;27;AL;3125254;"PREVISÃO ATUALIZADA";"RECEITAS NÃO PRIMÁRIAS CORRENTES (COM FONTES RPPS) (VI)";"siconfi-cor_ReceitasNaoPrimariasCorrentesComFontesRPPS";56993130,37
Governo do Estado de Alagoas;27;AL;3125254;"PREVISÃO ATUALIZADA";"RECEITAS DE CAPITAL (EXCETO FONTES RPPS) (VII)";"siconfi-cor_ReceitasDeCapitalExcetoFontesRPPS";1545455050,33
Governo do Estado de Alagoas;27;AL;3125254;"PREVISÃO ATUALIZADA";"Operações de Crédito (VIII)";"siconfi-cor_RREO6OperacoesDeCredito";1336707816,4
Governo do Estado de Alagoas;27;AL;3125254;"PREVISÃO ATUALIZADA";"Alienação de Bens";"siconfi-cor_RREO6AlienacaoDeBens";200302000,00
Governo do Estado de Alagoas;27;AL;3125254;"PREVISÃO ATUALIZADA";"Outras Alienações de Bens";"siconfi-cor_OutrasAlienacoesDeBens";200302000,00
Governo do Estado de Alagoas;27;AL;3125254;"PREVISÃO ATUALIZADA";"Transferências de Capital";"siconfi-cor_RREO6TransferenciasDeCapital";8445233,93
Governo do Estado de Alagoas;27;AL;3125254;"PREVISÃO ATUALIZADA";"Convênios";"siconfi-cor_RREO6ConveniosCapital";3000000,00
Governo do Estado de Alagoas;27;AL;3125254;"PREVISÃO ATUALIZADA";"Outras Transferências de Capital";"siconfi-cor_RREO6OutrasTransferenciasDeCapital";5445233,93
Governo do Estado de Alagoas;27;AL;3125254;"PREVISÃO ATUALIZADA";"RECEITAS PRIMÁRIAS DE CAPITAL (EXCETO FONTES RPPS) (XIII) = (VII - (VIII + IX + X + XI + XII))";"siconfi-cor_ReceitasPrimariasDeCapitalExcetoFontesRPPS";208747233,93
Governo do Estado de Alagoas;27;AL;3125254;"PREVISÃO ATUALIZADA";"RECEITA PRIMÁRIA TOTAL (XVI) = (IV + V + XIII + XIV)";"siconfi-cor_RREO6TotalReceitaPrimaria";16030505529,4
Governo do Estado de Alagoas;27;AL;3125254;"PREVISÃO ATUALIZADA";"RECEITA PRIMÁRIA TOTAL (EXCETO FONTES RPPS) (XVII) = (IV + XIII)";"siconfi-cor_ReceitaPrimariaTotalExcetoFontesRPPS";14905413914,65
Governo do Estado de Alagoas;27;AL;3125254;"RECEITAS REALIZADAS (a)";"RECEITAS CORRENTES (EXCETO FONTES RPPS) (I)";"siconfi-cor_ReceitasCorrentesExcetoFontesRPPS";17127779875,22
Governo do Estado de Alagoas;27;AL;3125254;"RECEITAS REALIZADAS (a)";"Impostos, Taxas e Contribuições de Melhoria";"siconfi-cor_RREO6ReceitasTributarias";6715850928,2
Governo do Estado de Alagoas;27;AL;3125254;"RECEITAS REALIZADAS (a)";"ICMS";"siconfi-cor_RREO6ICMS";5211943623,62
Governo do Estado de Alagoas;27;AL;3125254;"RECEITAS REALIZADAS (a)";"IPVA";"siconfi-cor_RREO6IPVA";272840643,96
Governo do Estado de Alagoas;27;AL;3125254;"RECEITAS REALIZADAS (a)";"ITCD";"siconfi-cor_RREO6ITCD";59071322,91
Governo do Estado de Alagoas;27;AL;3125254;"RECEITAS REALIZADAS (a)";"IRRF";"siconfi-cor_RREO6IRRF";1028007263,47
Governo do Estado de Alagoas;27;AL;3125254;"RECEITAS REALIZADAS (a)";"Outros Impostos, Taxas e Contribuições de Melhoria";"siconfi-cor_RREO6OutrasReceitasTributarias";143988074,24
Governo do Estado de Alagoas;27;AL;3125254;"RECEITAS REALIZADAS (a)";"Contribuições";"siconfi-cor_RREO6ReceitasDeContribuicoes";204480694,98
Governo do Estado de Alagoas;27;AL;3125254;"RECEITAS REALIZADAS (a)";"Receita Patrimonial";"siconfi-cor_RREO6ReceitaPatrimonial";308578786,49
Governo do Estado de Alagoas;27;AL;3125254;"RECEITAS REALIZADAS (a)";"Aplicações Financeiras (II)";"siconfi-cor_RREO6AplicacoesFinanceiras";223124206,3
Governo do Estado de Alagoas;27;AL;3125254;"RECEITAS REALIZADAS (a)";"Outras Receitas Patrimoniais";"siconfi-cor_OutrasReceitasPatrimoniais";85454580,19
Governo do Estado de Alagoas;27;AL;3125254;"RECEITAS REALIZADAS (a)";"Transferências Correntes";"siconfi-cor_RREO6TransferenciasCorrentes";9311257309,13
Governo do Estado de Alagoas;27;AL;3125254;"RECEITAS REALIZADAS (a)";"Cota-Parte do FPE";"siconfi-cor_RREO6CotaParteDoFPE";6502317275,95
Governo do Estado de Alagoas;27;AL;3125254;"RECEITAS REALIZADAS (a)";"Transferências da LC nº 61/1989";"siconfi-cor_TransferenciasDaLCn611989";4820972,58
Governo do Estado de Alagoas;27;AL;3125254;"RECEITAS REALIZADAS (a)";"Transferências do FUNDEB";"siconfi-cor_TransferenciasDoFUNDEB";1333939464,44
Governo do Estado de Alagoas;27;AL;3125254;"RECEITAS REALIZADAS (a)";"Outras Transferências Correntes";"siconfi-cor_RREO6OutrasTransferenciasCorrentes";1470179596,16
Governo do Estado de Alagoas;27;AL;3125254;"RECEITAS REALIZADAS (a)";"Demais Receitas Correntes";"siconfi-cor_RREO6DemaisReceitasCorrentes";587612156,42
Governo do Estado de Alagoas;27;AL;3125254;"RECEITAS REALIZADAS (a)";"Outras Receitas Financeiras (III)";"siconfi-cor_OutrasReceitasFinanceiras";33325,00
Governo do Estado de Alagoas;27;AL;3125254;"RECEITAS REALIZADAS (a)";"Receitas Correntes Restantes";"siconfi-cor_RREO6DiversasReceitasCorrentes";587578831,42
Governo do Estado de Alagoas;27;AL;3125254;"RECEITAS REALIZADAS (a)";"RECEITAS PRIMÁRIAS CORRENTES (EXCETO FONTES RPPS) (IV) = (I - (II + III))";"siconfi-cor_ReceitasPrimariasCorrentesExcetoFontesRPPS";16904622343,92
Governo do Estado de Alagoas;27;AL;3125254;"RECEITAS REALIZADAS (a)";"RECEITAS PRIMÁRIAS CORRENTES (COM FONTES RPPS) (V)";"siconfi-cor_ReceitasPrimariasCorrentesComFontesRPPS";1171470462,00
Governo do Estado de Alagoas;27;AL;3125254;"RECEITAS REALIZADAS (a)";"RECEITAS NÃO PRIMÁRIAS CORRENTES (COM FONTES RPPS) (VI)";"siconfi-cor_ReceitasNaoPrimariasCorrentesComFontesRPPS";87644826,11
Governo do Estado de Alagoas;27;AL;3125254;"RECEITAS REALIZADAS (a)";"RECEITAS DE CAPITAL (EXCETO FONTES RPPS) (VII)";"siconfi-cor_ReceitasDeCapitalExcetoFontesRPPS";1263001125,97
Governo do Estado de Alagoas;27;AL;3125254;"RECEITAS REALIZADAS (a)";"Operações de Crédito (VIII)";"siconfi-cor_RREO6OperacoesDeCredito";1142523383,08
Governo do Estado de Alagoas;27;AL;3125254;"RECEITAS REALIZADAS (a)";"Alienação de Bens";"siconfi-cor_RREO6AlienacaoDeBens";11658309,94
Governo do Estado de Alagoas;27;AL;3125254;"RECEITAS REALIZADAS (a)";"Outras Alienações de Bens";"siconfi-cor_OutrasAlienacoesDeBens";11658309,94
Governo do Estado de Alagoas;27;AL;3125254;"RECEITAS REALIZADAS (a)";"Transferências de Capital";"siconfi-cor_RREO6TransferenciasDeCapital";27670206,88
Governo do Estado de Alagoas;27;AL;3125254;"RECEITAS REALIZADAS (a)";"Outras Transferências de Capital";"siconfi-cor_RREO6OutrasTransferenciasDeCapital";27670206,88
Governo do Estado de Alagoas;27;AL;3125254;"RECEITAS REALIZADAS (a)";"Outras Receitas de Capital";"siconfi-cor_RREO6OutrasReceitasDeCapital";81149226,07
Governo do Estado de Alagoas;27;AL;3125254;"RECEITAS REALIZADAS (a)";"Outras Receitas de Capital Primárias";"siconfi-cor_OutrasReceitasDeCapitalPrimarias";81149226,07
Governo do Estado de Alagoas;27;AL;3125254;"RECEITAS REALIZADAS (a)";"RECEITAS PRIMÁRIAS DE CAPITAL (EXCETO FONTES RPPS) (XIII) = (VII - (VIII + IX + X + XI + XII))";"siconfi-cor_ReceitasPrimariasDeCapitalExcetoFontesRPPS";120477742,89
Governo do Estado de Alagoas;27;AL;3125254;"RECEITAS REALIZADAS (a)";"RECEITA PRIMÁRIA TOTAL (XVI) = (IV + V + XIII + XIV)";"siconfi-cor_RREO6TotalReceitaPrimaria";18196570548,81
Governo do Estado de Alagoas;27;AL;3125254;"RECEITAS REALIZADAS (a)";"RECEITA PRIMÁRIA TOTAL (EXCETO FONTES RPPS) (XVII) = (IV + XIII)";"siconfi-cor_ReceitaPrimariaTotalExcetoFontesRPPS";17025100086,81
Governo do Estado de Sergipe;28;SE;2211868;"PREVISÃO ATUALIZADA";"RECEITAS CORRENTES (EXCETO FONTES RPPS) (I)";"siconfi-cor_ReceitasCorrentesExcetoFontesRPPS";14288372264,39
Governo do Estado de Sergipe;28;SE;2211868;"PREVISÃO ATUALIZADA";"Impostos, Taxas e Contribuições de Melhoria";"siconfi-cor_RREO6ReceitasTributarias";4695913561,00
Governo do Estado de Sergipe;28;SE;2211868;"PREVISÃO ATUALIZADA";"ICMS";"siconfi-cor_RREO6ICMS";3100135765,00
Governo do Estado de Sergipe;28;SE;2211868;"PREVISÃO ATUALIZADA";"IPVA";"siconfi-cor_RREO6IPVA";182581300,00
Governo do Estado de Sergipe;28;SE;2211868;"PREVISÃO ATUALIZADA";"ITCD";"siconfi-cor_RREO6ITCD";34287888,00
Governo do Estado de Sergipe;28;SE;2211868;"PREVISÃO ATUALIZADA";"IRRF";"siconfi-cor_RREO6IRRF";917695715,00
Governo do Estado de Sergipe;28;SE;2211868;"PREVISÃO ATUALIZADA";"Outros Impostos, Taxas e Contribuições de Melhoria";"siconfi-cor_RREO6OutrasReceitasTributarias";461212893,00
Governo do Estado de Sergipe;28;SE;2211868;"PREVISÃO ATUALIZADA";"Contribuições";"siconfi-cor_RREO6ReceitasDeContribuicoes";119478389,00
Governo do Estado de Sergipe;28;SE;2211868;"PREVISÃO ATUALIZADA";"Receita Patrimonial";"siconfi-cor_RREO6ReceitaPatrimonial";181904101,65
Governo do Estado de Sergipe;28;SE;2211868;"PREVISÃO ATUALIZADA";"Aplicações Financeiras (II)";"siconfi-cor_RREO6AplicacoesFinanceiras";108216749,65
Governo do Estado de Sergipe;28;SE;2211868;"PREVISÃO ATUALIZADA";"Outras Receitas Patrimoniais";"siconfi-cor_OutrasReceitasPatrimoniais";73687352,00
Governo do Estado de Sergipe;28;SE;2211868;"PREVISÃO ATUALIZADA";"Transferências Correntes";"siconfi-cor_RREO6TransferenciasCorrentes";8535395235,83
Governo do Estado de Sergipe;28;SE;2211868;"PREVISÃO ATUALIZADA";"Cota-Parte do FPE";"siconfi-cor_RREO6CotaParteDoFPE";6247811500,00
Governo do Estado de Sergipe;28;SE;2211868;"PREVISÃO ATUALIZADA";"Transferências da LC nº 61/1989";"siconfi-cor_TransferenciasDaLCn611989";1425391,00
Governo do Estado de Sergipe;28;SE;2211868;"PREVISÃO ATUALIZADA";"Transferências do FUNDEB";"siconfi-cor_TransferenciasDoFUNDEB";1222188335,00
Governo do Estado de Sergipe;28;SE;2211868;"PREVISÃO ATUALIZADA";"Outras Transferências Correntes";"siconfi-cor_RREO6OutrasTransferenciasCorrentes";1063970009,83
Governo do Estado de Sergipe;28;SE;2211868;"PREVISÃO ATUALIZADA";"Demais Receitas Correntes";"siconfi-cor_RREO6DemaisReceitasCorrentes";755680976,91
Governo do Estado de Sergipe;28;SE;2211868;"PREVISÃO ATUALIZADA";"Receitas Correntes Restantes";"siconfi-cor_RREO6DiversasReceitasCorrentes";755680976,91
Governo do Estado de Sergipe;28;SE;2211868;"PREVISÃO ATUALIZADA";"RECEITAS PRIMÁRIAS CORRENTES (EXCETO FONTES RPPS) (IV) = (I - (II + III))";"siconfi-cor_ReceitasPrimariasCorrentesExcetoFontesRPPS";14180155514,74
Governo do Estado de Sergipe;28;SE;2211868;"PREVISÃO ATUALIZADA";"RECEITAS PRIMÁRIAS CORRENTES (COM FONTES RPPS) (V)";"siconfi-cor_ReceitasPrimariasCorrentesComFontesRPPS";1089880134,00
Governo do Estado de Sergipe;28;SE;2211868;"PREVISÃO ATUALIZADA";"RECEITAS NÃO PRIMÁRIAS CORRENTES (COM FONTES RPPS) (VI)";"siconfi-cor_ReceitasNaoPrimariasCorrentesComFontesRPPS";10000,00
Governo do Estado de Sergipe;28;SE;2211868;"PREVISÃO ATUALIZADA";"RECEITAS DE CAPITAL (EXCETO FONTES RPPS) (VII)";"siconfi-cor_ReceitasDeCapitalExcetoFontesRPPS";814091960,98
Governo do Estado de Sergipe;28;SE;2211868;"PREVISÃO ATUALIZADA";"Operações de Crédito (VIII)";"siconfi-cor_RREO6OperacoesDeCredito";372437416,00
Governo do Estado de Sergipe;28;SE;2211868;"PREVISÃO ATUALIZADA";"Alienação de Bens";"siconfi-cor_RREO6AlienacaoDeBens";60200851,98
Governo do Estado de Sergipe;28;SE;2211868;"PREVISÃO ATUALIZADA";"Receitas de Alienação de Investimentos Temporários (X)";"siconfi-cor_ReceitasDeAlienacaoDeInvestimentosTemporarios";50000000,00
Governo do Estado de Sergipe;28;SE;2211868;"PREVISÃO ATUALIZADA";"Outras Alienações de Bens";"siconfi-cor_OutrasAlienacoesDeBens";10200851,98
Governo do Estado de Sergipe;28;SE;2211868;"PREVISÃO ATUALIZADA";"Transferências de Capital";"siconfi-cor_RREO6TransferenciasDeCapital";381453693,00
Governo do Estado de Sergipe;28;SE;2211868;"PREVISÃO ATUALIZADA";"Convênios";"siconfi-cor_RREO6ConveniosCapital";274297693,00
Governo do Estado de Sergipe;28;SE;2211868;"PREVISÃO ATUALIZADA";"Outras Transferências de Capital";"siconfi-cor_RREO6OutrasTransferenciasDeCapital";107156000,00
Governo do Estado de Sergipe;28;SE;2211868;"PREVISÃO ATUALIZADA";"RECEITAS PRIMÁRIAS DE CAPITAL (EXCETO FONTES RPPS) (XIII) = (VII - (VIII + IX + X + XI + XII))";"siconfi-cor_ReceitasPrimariasDeCapitalExcetoFontesRPPS";391654544,98
Governo do Estado de Sergipe;28;SE;2211868;"PREVISÃO ATUALIZADA";"RECEITA PRIMÁRIA TOTAL (XVI) = (IV + V + XIII + XIV)";"siconfi-cor_RREO6TotalReceitaPrimaria";15661690193,72
Governo do Estado de Sergipe;28;SE;2211868;"PREVISÃO ATUALIZADA";"RECEITA PRIMÁRIA TOTAL (EXCETO FONTES RPPS) (XVII) = (IV + XIII)";"siconfi-cor_ReceitaPrimariaTotalExcetoFontesRPPS";14571810059,72
Governo do Estado de Sergipe;28;SE;2211868;"RECEITAS REALIZADAS (a)";"RECEITAS CORRENTES (EXCETO FONTES RPPS) (I)";"siconfi-cor_ReceitasCorrentesExcetoFontesRPPS";15659694056,92
Governo do Estado de Sergipe;28;SE;2211868;"RECEITAS REALIZADAS (a)";"Impostos, Taxas e Contribuições de Melhoria";"siconfi-cor_RREO6ReceitasTributarias";5083018975,61
Governo do Estado de Sergipe;28;SE;2211868;"RECEITAS REALIZADAS (a)";"ICMS";"siconfi-cor_RREO6ICMS";3410431746,68
Governo do Estado de Sergipe;28;SE;2211868;"RECEITAS REALIZADAS (a)";"IPVA";"siconfi-cor_RREO6IPVA";196121765,45
Governo do Estado de Sergipe;28;SE;2211868;"RECEITAS REALIZADAS (a)";"ITCD";"siconfi-cor_RREO6ITCD";30803993,51
Governo do Estado de Sergipe;28;SE;2211868;"RECEITAS REALIZADAS (a)";"IRRF";"siconfi-cor_RREO6IRRF";974362181,00
Governo do Estado de Sergipe;28;SE;2211868;"RECEITAS REALIZADAS (a)";"Outros Impostos, Taxas e Contribuições de Melhoria";"siconfi-cor_RREO6OutrasReceitasTributarias";471299288,97
Governo do Estado de Sergipe;28;SE;2211868;"RECEITAS REALIZADAS (a)";"Contribuições";"siconfi-cor_RREO6ReceitasDeContribuicoes";123959898,68
Governo do Estado de Sergipe;28;SE;2211868;"RECEITAS REALIZADAS (a)";"Receita Patrimonial";"siconfi-cor_RREO6ReceitaPatrimonial";1406674623,46
Governo do Estado de Sergipe;28;SE;2211868;"RECEITAS REALIZADAS (a)";"Aplicações Financeiras (II)";"siconfi-cor_RREO6AplicacoesFinanceiras";211489738,11
Governo do Estado de Sergipe;28;SE;2211868;"RECEITAS REALIZADAS (a)";"Outras Receitas Patrimoniais";"siconfi-cor_OutrasReceitasPatrimoniais";1195184885,35
Governo do Estado de Sergipe;28;SE;2211868;"RECEITAS REALIZADAS (a)";"Transferências Correntes";"siconfi-cor_RREO6TransferenciasCorrentes";8271283688,17
Governo do Estado de Sergipe;28;SE;2211868;"RECEITAS REALIZADAS (a)";"Cota-Parte do FPE";"siconfi-cor_RREO6CotaParteDoFPE";5984402854,94
Governo do Estado de Sergipe;28;SE;2211868;"RECEITAS REALIZADAS (a)";"Transferências da LC nº 61/1989";"siconfi-cor_TransferenciasDaLCn611989";3094503,09
Governo do Estado de Sergipe;28;SE;2211868;"RECEITAS REALIZADAS (a)";"Transferências do FUNDEB";"siconfi-cor_TransferenciasDoFUNDEB";1205916798,34
Governo do Estado de Sergipe;28;SE;2211868;"RECEITAS REALIZADAS (a)";"Outras Transferências Correntes";"siconfi-cor_RREO6OutrasTransferenciasCorrentes";1077869531,8
Governo do Estado de Sergipe;28;SE;2211868;"RECEITAS REALIZADAS (a)";"Demais Receitas Correntes";"siconfi-cor_RREO6DemaisReceitasCorrentes";774756871,00
Governo do Estado de Sergipe;28;SE;2211868;"RECEITAS REALIZADAS (a)";"Outras Receitas Financeiras (III)";"siconfi-cor_OutrasReceitasFinanceiras";4950073,41
Governo do Estado de Sergipe;28;SE;2211868;"RECEITAS REALIZADAS (a)";"Receitas Correntes Restantes";"siconfi-cor_RREO6DiversasReceitasCorrentes";769806797,59
Governo do Estado de Sergipe;28;SE;2211868;"RECEITAS REALIZADAS (a)";"RECEITAS PRIMÁRIAS CORRENTES (EXCETO FONTES RPPS) (IV) = (I - (II + III))";"siconfi-cor_ReceitasPrimariasCorrentesExcetoFontesRPPS";15443254245,4
Governo do Estado de Sergipe;28;SE;2211868;"RECEITAS REALIZADAS (a)";"RECEITAS PRIMÁRIAS CORRENTES (COM FONTES RPPS) (V)";"siconfi-cor_ReceitasPrimariasCorrentesComFontesRPPS";1028732592,65
Governo do Estado de Sergipe;28;SE;2211868;"RECEITAS REALIZADAS (a)";"RECEITAS NÃO PRIMÁRIAS CORRENTES (COM FONTES RPPS) (VI)";"siconfi-cor_ReceitasNaoPrimariasCorrentesComFontesRPPS";13971136,63
Governo do Estado de Sergipe;28;SE;2211868;"RECEITAS REALIZADAS (a)";"RECEITAS DE CAPITAL (EXCETO FONTES RPPS) (VII)";"siconfi-cor_ReceitasDeCapitalExcetoFontesRPPS";294514826,2
Governo do Estado de Sergipe;28;SE;2211868;"RECEITAS REALIZADAS (a)";"Operações de Crédito (VIII)";"siconfi-cor_RREO6OperacoesDeCredito";162921472,38
Governo do Estado de Sergipe;28;SE;2211868;"RECEITAS REALIZADAS (a)";"Alienação de Bens";"siconfi-cor_RREO6AlienacaoDeBens";7348030,17
Governo do Estado de Sergipe;28;SE;2211868;"RECEITAS REALIZADAS (a)";"Outras Alienações de Bens";"siconfi-cor_OutrasAlienacoesDeBens";7348030,17
Governo do Estado de Sergipe;28;SE;2211868;"RECEITAS REALIZADAS (a)";"Transferências de Capital";"siconfi-cor_RREO6TransferenciasDeCapital";124245323,65
Governo do Estado de Sergipe;28;SE;2211868;"RECEITAS REALIZADAS (a)";"Convênios";"siconfi-cor_RREO6ConveniosCapital";11713030,43
Governo do Estado de Sergipe;28;SE;2211868;"RECEITAS REALIZADAS (a)";"Outras Transferências de Capital";"siconfi-cor_RREO6OutrasTransferenciasDeCapital";112532293,22
Governo do Estado de Sergipe;28;SE;2211868;"RECEITAS REALIZADAS (a)";"RECEITAS PRIMÁRIAS DE CAPITAL (EXCETO FONTES RPPS) (XIII) = (VII - (VIII + IX + X + XI + XII))";"siconfi-cor_ReceitasPrimariasDeCapitalExcetoFontesRPPS";131593353,82
Governo do Estado de Sergipe;28;SE;2211868;"RECEITAS REALIZADAS (a)";"RECEITA PRIMÁRIA TOTAL (XVI) = (IV + V + XIII + XIV)";"siconfi-cor_RREO6TotalReceitaPrimaria";16603580191,87
Governo do Estado de Sergipe;28;SE;2211868;"RECEITAS REALIZADAS (a)";"RECEITA PRIMÁRIA TOTAL (EXCETO FONTES RPPS) (XVII) = (IV + XIII)";"siconfi-cor_ReceitaPrimariaTotalExcetoFontesRPPS";15574847599,22
Governo do Estado de São Paulo;35;SP;46024937;"PREVISÃO ATUALIZADA";"RECEITAS CORRENTES (EXCETO FONTES RPPS) (I)";"siconfi-cor_ReceitasCorrentesExcetoFontesRPPS";327868433534,24
Governo do Estado de São Paulo;35;SP;46024937;"PREVISÃO ATUALIZADA";"Impostos, Taxas e Contribuições de Melhoria";"siconfi-cor_RREO6ReceitasTributarias";251673257282,07
Governo do Estado de São Paulo;35;SP;46024937;"PREVISÃO ATUALIZADA";"ICMS";"siconfi-cor_RREO6ICMS";189992876116,11
Governo do Estado de São Paulo;35;SP;46024937;"PREVISÃO ATUALIZADA";"IPVA";"siconfi-cor_RREO6IPVA";26820000181,77
Governo do Estado de São Paulo;35;SP;46024937;"PREVISÃO ATUALIZADA";"ITCD";"siconfi-cor_RREO6ITCD";5464000000,00
Governo do Estado de São Paulo;35;SP;46024937;"PREVISÃO ATUALIZADA";"IRRF";"siconfi-cor_RREO6IRRF";16012933937,48
Governo do Estado de São Paulo;35;SP;46024937;"PREVISÃO ATUALIZADA";"Outros Impostos, Taxas e Contribuições de Melhoria";"siconfi-cor_RREO6OutrasReceitasTributarias";13383447046,71
Governo do Estado de São Paulo;35;SP;46024937;"PREVISÃO ATUALIZADA";"Contribuições";"siconfi-cor_RREO6ReceitasDeContribuicoes";1386439944,00
Governo do Estado de São Paulo;35;SP;46024937;"PREVISÃO ATUALIZADA";"Receita Patrimonial";"siconfi-cor_RREO6ReceitaPatrimonial";12779307696,95
Governo do Estado de São Paulo;35;SP;46024937;"PREVISÃO ATUALIZADA";"Aplicações Financeiras (II)";"siconfi-cor_RREO6AplicacoesFinanceiras";7362584541,57
Governo do Estado de São Paulo;35;SP;46024937;"PREVISÃO ATUALIZADA";"Outras Receitas Patrimoniais";"siconfi-cor_OutrasReceitasPatrimoniais";5416723155,38
Governo do Estado de São Paulo;35;SP;46024937;"PREVISÃO ATUALIZADA";"Transferências Correntes";"siconfi-cor_RREO6TransferenciasCorrentes";44207924850,66
Governo do Estado de São Paulo;35;SP;46024937;"PREVISÃO ATUALIZADA";"Cota-Parte do FPE";"siconfi-cor_RREO6CotaParteDoFPE";1464602752,1
Governo do Estado de São Paulo;35;SP;46024937;"PREVISÃO ATUALIZADA";"Transferências da LC nº 61/1989";"siconfi-cor_TransferenciasDaLCn611989";1456620500,00
Governo do Estado de São Paulo;35;SP;46024937;"PREVISÃO ATUALIZADA";"Transferências do FUNDEB";"siconfi-cor_TransferenciasDoFUNDEB";26881368699,79
Governo do Estado de São Paulo;35;SP;46024937;"PREVISÃO ATUALIZADA";"Outras Transferências Correntes";"siconfi-cor_RREO6OutrasTransferenciasCorrentes";14405332898,77
Governo do Estado de São Paulo;35;SP;46024937;"PREVISÃO ATUALIZADA";"Demais Receitas Correntes";"siconfi-cor_RREO6DemaisReceitasCorrentes";17821503760,56
Governo do Estado de São Paulo;35;SP;46024937;"PREVISÃO ATUALIZADA";"Outras Receitas Financeiras (III)";"siconfi-cor_OutrasReceitasFinanceiras";40007880,00
Governo do Estado de São Paulo;35;SP;46024937;"PREVISÃO ATUALIZADA";"Receitas Correntes Restantes";"siconfi-cor_RREO6DiversasReceitasCorrentes";17781495880,56
Governo do Estado de São Paulo;35;SP;46024937;"PREVISÃO ATUALIZADA";"RECEITAS PRIMÁRIAS CORRENTES (EXCETO FONTES RPPS) (IV) = (I - (II + III))";"siconfi-cor_ReceitasPrimariasCorrentesExcetoFontesRPPS";320465841112,67
Governo do Estado de São Paulo;35;SP;46024937;"PREVISÃO ATUALIZADA";"RECEITAS PRIMÁRIAS CORRENTES (COM FONTES RPPS) (V)";"siconfi-cor_ReceitasPrimariasCorrentesComFontesRPPS";15330574385,00
Governo do Estado de São Paulo;35;SP;46024937;"PREVISÃO ATUALIZADA";"RECEITAS NÃO PRIMÁRIAS CORRENTES (COM FONTES RPPS) (VI)";"siconfi-cor_ReceitasNaoPrimariasCorrentesComFontesRPPS";34437074,00
Governo do Estado de São Paulo;35;SP;46024937;"PREVISÃO ATUALIZADA";"RECEITAS DE CAPITAL (EXCETO FONTES RPPS) (VII)";"siconfi-cor_ReceitasDeCapitalExcetoFontesRPPS";28802364122,75
Governo do Estado de São Paulo;35;SP;46024937;"PREVISÃO ATUALIZADA";"Operações de Crédito (VIII)";"siconfi-cor_RREO6OperacoesDeCredito";3278135130,27
Governo do Estado de São Paulo;35;SP;46024937;"PREVISÃO ATUALIZADA";"Amortização de Empréstimos (IX)";"siconfi-cor_RREO6AmortizacaoDeEmprestimos";190,00
Governo do Estado de São Paulo;35;SP;46024937;"PREVISÃO ATUALIZADA";"Alienação de Bens";"siconfi-cor_RREO6AlienacaoDeBens";15901959533,18
Governo do Estado de São Paulo;35;SP;46024937;"PREVISÃO ATUALIZADA";"Receitas de Alienação de Investimentos Permanentes (XI)";"siconfi-cor_ReceitasDeAlienacaoDeInvestimentosPermanentes";15722668088,18
Governo do Estado de São Paulo;35;SP;46024937;"PREVISÃO ATUALIZADA";"Outras Alienações de Bens";"siconfi-cor_OutrasAlienacoesDeBens";179291445,00
Governo do Estado de São Paulo;35;SP;46024937;"PREVISÃO ATUALIZADA";"Transferências de Capital";"siconfi-cor_RREO6TransferenciasDeCapital";43396176,00
Governo do Estado de São Paulo;35;SP;46024937;"PREVISÃO ATUALIZADA";"Convênios";"siconfi-cor_RREO6ConveniosCapital";38776908,00
Governo do Estado de São Paulo;35;SP;46024937;"PREVISÃO ATUALIZADA";"Outras Transferências de Capital";"siconfi-cor_RREO6OutrasTransferenciasDeCapital";4619268,00
Governo do Estado de São Paulo;35;SP;46024937;"PREVISÃO ATUALIZADA";"Outras Receitas de Capital";"siconfi-cor_RREO6OutrasReceitasDeCapital";9578873093,3
Governo do Estado de São Paulo;35;SP;46024937;"PREVISÃO ATUALIZADA";"Outras Receitas de Capital Primárias";"siconfi-cor_OutrasReceitasDeCapitalPrimarias";9578873093,3
Governo do Estado de São Paulo;35;SP;46024937;"PREVISÃO ATUALIZADA";"RECEITAS PRIMÁRIAS DE CAPITAL (EXCETO FONTES RPPS) (XIII) = (VII - (VIII + IX + X + XI + XII))";"siconfi-cor_ReceitasPrimariasDeCapitalExcetoFontesRPPS";9801560714,3
Governo do Estado de São Paulo;35;SP;46024937;"PREVISÃO ATUALIZADA";"RECEITA PRIMÁRIA TOTAL (XVI) = (IV + V + XIII + XIV)";"siconfi-cor_RREO6TotalReceitaPrimaria";345597976211,97
